order_number,quantity_ordered,price_each,order_line_number,sales,order_date,days_since_last_order,status,product_line,man_suggested_retail_price,product_code 
10229,33,32.88,2,1085.04,2019-03-11,2117,Shipped,Classic Cars,35,S24_2840
10246,49,36.07,6,1767.43,2019-05-05,2063,Shipped,Classic Cars,35,S24_2840
10259,31,33.24,5,1030.44,2019-06-15,2023,Shipped,Classic Cars,35,S24_2840
10271,38,41.72,6,1585.36,2019-07-20,1989,Shipped,Classic Cars,35,S24_2840
10281,20,40.66,2,813.2,2019-08-19,1960,Shipped,Classic Cars,35,S24_2840
10292,39,30.06,9,1172.34,2019-09-08,1941,Shipped,Classic Cars,35,S24_2840
10305,48,31.47,6,1510.56,2019-10-13,1907,Shipped,Classic Cars,35,S24_2840
10314,39,37.13,15,1448.07,2019-10-22,1899,Shipped,Classic Cars,35,S24_2840
10324,30,111.27,9,3338.1,2019-11-05,1886,Shipped,Classic Cars,35,S24_2840
10335,33,37.13,2,1225.29,2019-11-19,1873,Shipped,Classic Cars,35,S24_2840
10349,36,37.13,3,1336.68,2019-12-01,1862,Shipped,Classic Cars,35,S24_2840
10358,36,82.94,4,2985.84,2019-12-10,1854,Shipped,Classic Cars,35,S24_2840
10371,45,123.24,8,5545.8,2020-01-23,1811,Shipped,Classic Cars,35,S24_2840
10383,40,152.24,3,6089.6,2020-02-22,1782,Shipped,Classic Cars,35,S24_2840
10394,46,38.9,6,1789.4,2020-03-15,1761,Shipped,Classic Cars,35,S24_2840
10412,30,36.07,6,1082.1,2020-05-03,1713,Shipped,Classic Cars,35,S24_2840
10425,31,33.24,5,1030.44,2020-05-31,1686,In Process,Classic Cars,35,S24_2840
10106,49,74.68,13,3659.32,2018-02-17,2521,Shipped,Planes,68,S24_2841
10119,41,59.6,4,2443.6,2018-04-28,2452,Shipped,Planes,68,S24_2841
10131,35,67.14,5,2349.9,2018-06-16,2404,Shipped,Planes,68,S24_2841
10143,27,60.97,8,1646.19,2018-08-10,2350,Shipped,Planes,68,S24_2841
10155,23,72.62,6,1670.26,2018-10-06,2294,Shipped,Planes,68,S24_2841
10167,21,69.88,2,1467.48,2018-10-23,2278,Cancelled,Planes,68,S24_2841
10178,34,80.84,5,2748.56,2018-11-08,2263,Shipped,Planes,68,S24_2841
10186,22,69.2,2,1522.4,2018-11-14,2258,Shipped,Planes,68,S24_2841
10198,48,67.82,5,3255.36,2018-11-27,2246,Shipped,Planes,68,S24_2841
10222,32,81.53,5,2608.96,2019-02-19,2163,Shipped,Planes,68,S24_2841
10249,20,67.82,1,1356.4,2019-05-08,2086,Shipped,Planes,68,S24_2841
10262,24,67.14,10,1611.36,2019-06-24,2040,Cancelled,Planes,68,S24_2841
10274,40,65.08,2,2603.2,2019-07-21,2014,Shipped,Planes,68,S24_2841
10284,30,73.99,12,2219.7,2019-08-21,1984,Shipped,Planes,68,S24_2841
10296,21,71.25,8,1496.25,2019-09-15,1960,Shipped,Planes,68,S24_2841
10307,25,75.36,2,1884,2019-10-14,1932,Shipped,Planes,68,S24_2841
10316,34,63.71,10,2166.14,2019-11-01,1915,Shipped,Planes,68,S24_2841
10328,48,58.92,1,2828.16,2019-11-12,1905,Shipped,Planes,68,S24_2841
10339,55,112.99,12,6214.45,2019-11-23,1895,Shipped,Planes,68,S24_2841
10351,25,74.68,5,1867,2019-12-03,1886,Shipped,Planes,68,S24_2841
10373,38,70.44,7,2676.72,2020-01-31,1828,Shipped,Planes,68,S24_2841
10386,39,55.96,1,2182.44,2020-03-01,1799,Resolved,Planes,68,S24_2841
10398,28,57.55,3,1611.4,2020-03-30,1771,Shipped,Planes,68,S24_2841
10400,24,61.66,2,1479.84,2020-04-01,1770,Shipped,Planes,68,S24_2841
10415,21,67.82,1,1424.22,2020-05-09,1733,Disputed,Planes,68,S24_2841
10110,46,129.18,10,5942.28,2018-03-18,2517,Shipped,Classic Cars,117,S24_2887
10124,25,93.95,9,2348.75,2018-05-21,2454,Shipped,Classic Cars,117,S24_2887
10148,34,129.18,3,4392.12,2018-09-11,2342,Shipped,Classic Cars,117,S24_2887
10161,25,110.39,2,2759.75,2018-10-17,2307,Shipped,Classic Cars,117,S24_2887
10173,23,118.61,16,2728.03,2018-11-05,2289,Shipped,Classic Cars,117,S24_2887
10182,20,119.79,13,2395.8,2018-11-12,2283,Shipped,Classic Cars,117,S24_2887
10192,23,132.71,1,3052.33,2018-11-20,2276,Shipped,Classic Cars,117,S24_2887
10204,42,101,7,4242,2018-12-02,2265,Shipped,Classic Cars,117,S24_2887
10213,27,103.35,3,2790.45,2019-01-22,2215,Shipped,Classic Cars,117,S24_2887
10227,33,131.53,13,4340.49,2019-03-02,2177,Shipped,Classic Cars,117,S24_2887
10241,28,98.65,5,2762.2,2019-04-13,2136,Shipped,Classic Cars,117,S24_2887
10267,43,108.04,2,4645.72,2019-07-07,2052,Shipped,Classic Cars,117,S24_2887
10279,48,116.27,2,5580.96,2019-08-09,2020,Shipped,Classic Cars,117,S24_2887
10288,48,136.23,8,6539.04,2019-09-01,1998,Shipped,Classic Cars,117,S24_2887
10302,45,123.31,4,5548.95,2018-10-06,2329,Shipped,Classic Cars,117,S24_2887
10311,43,106.87,3,4595.41,2019-10-16,1955,Shipped,Classic Cars,117,S24_2887
10332,44,42.26,11,1859.44,2019-11-17,1924,Shipped,Classic Cars,117,S24_2887
10346,24,87.24,5,2093.76,2019-11-29,1913,Shipped,Classic Cars,117,S24_2887
10368,31,136.23,5,4223.13,2020-01-19,1863,Shipped,Classic Cars,117,S24_2887
10380,44,36.29,7,1596.76,2020-02-16,1836,Shipped,Classic Cars,117,S24_2887
10407,59,98.65,5,5820.35,2020-04-22,1771,On Hold,Classic Cars,117,S24_2887
10420,55,96.3,8,5296.5,2020-05-29,1735,In Process,Classic Cars,117,S24_2887
10109,29,32.1,6,930.9,2018-03-10,2547,Shipped,Classic Cars,37,S24_2972
10122,39,30.96,4,1207.44,2018-05-08,2489,Shipped,Classic Cars,37,S24_2972
10135,20,35.87,1,717.4,2018-07-02,2435,Shipped,Classic Cars,37,S24_2972
10147,25,42.67,1,1066.75,2018-09-05,2371,Shipped,Classic Cars,37,S24_2972
10171,36,35.49,4,1277.64,2018-11-05,2311,Shipped,Classic Cars,37,S24_2972
10181,37,42.67,8,1578.79,2018-11-12,2305,Shipped,Classic Cars,37,S24_2972
10192,30,30.59,13,917.7,2018-11-20,2298,Shipped,Classic Cars,37,S24_2972
10203,21,37,2,777,2018-12-02,2287,Shipped,Classic Cars,37,S24_2972
10212,34,43.42,12,1476.28,2019-01-16,2243,Shipped,Classic Cars,37,S24_2972
10225,42,36.63,3,1538.46,2019-02-22,2207,Shipped,Classic Cars,37,S24_2972
10239,20,44.56,2,891.2,2019-04-12,2159,Shipped,Classic Cars,37,S24_2972
10253,40,42.67,7,1706.8,2019-06-01,2110,Cancelled,Classic Cars,37,S24_2972
10266,34,40.4,8,1373.6,2019-07-06,2076,Shipped,Classic Cars,37,S24_2972
10278,31,38.89,8,1205.59,2019-08-06,2046,Shipped,Classic Cars,37,S24_2972
10287,36,39.65,6,1427.4,2019-08-30,2023,Shipped,Classic Cars,37,S24_2972
10301,48,34.36,10,1649.28,2018-10-05,2353,Shipped,Classic Cars,37,S24_2972
10310,33,41.91,4,1383.03,2019-10-16,1978,Shipped,Classic Cars,37,S24_2972
10321,37,33.23,12,1229.51,2019-11-04,1960,Shipped,Classic Cars,37,S24_2972
10331,27,42.24,13,1140.48,2019-11-17,1948,Shipped,Classic Cars,37,S24_2972
10342,39,40.4,9,1575.6,2019-11-24,1942,Shipped,Classic Cars,37,S24_2972
10355,36,38.52,4,1386.72,2019-12-07,1930,Shipped,Classic Cars,37,S24_2972
10367,36,139.4,2,5018.4,2020-01-12,1895,Resolved,Classic Cars,37,S24_2972
10378,41,142.85,7,5856.85,2020-02-10,1867,Shipped,Classic Cars,37,S24_2972
10390,37,132.29,5,4894.73,2020-03-04,1845,Shipped,Classic Cars,37,S24_2972
10405,47,44.56,2,2094.32,2020-04-14,1805,Shipped,Classic Cars,37,S24_2972
10419,15,42.67,7,640.05,2020-05-17,1773,Shipped,Classic Cars,37,S24_2972
10105,44,72.58,4,3193.52,2018-02-11,2600,Shipped,Vintage Cars,88,S24_3151
10119,35,87.62,13,3066.7,2018-04-28,2525,Shipped,Vintage Cars,88,S24_3151
10129,41,94.71,4,3883.11,2018-06-12,2481,Shipped,Vintage Cars,88,S24_3151
10142,49,98.25,1,4814.25,2018-08-08,2425,Shipped,Vintage Cars,88,S24_3151
10154,31,91.17,2,2826.27,2018-10-02,2371,Shipped,Vintage Cars,88,S24_3151
10167,20,79.66,11,1593.2,2018-10-23,2351,Cancelled,Vintage Cars,88,S24_3151
10177,45,72.58,2,3266.1,2018-11-07,2337,Shipped,Vintage Cars,88,S24_3151
10185,33,74.35,2,2453.55,2018-11-14,2331,Shipped,Vintage Cars,88,S24_3151
10197,47,83.2,8,3910.4,2018-11-26,2320,Shipped,Vintage Cars,88,S24_3151
10208,20,89.4,2,1788,2019-01-02,2284,Shipped,Vintage Cars,88,S24_3151
10222,47,70.81,14,3328.07,2019-02-19,2237,Shipped,Vintage Cars,88,S24_3151
10233,40,94.71,2,3788.4,2019-03-29,2200,Shipped,Vintage Cars,88,S24_3151
10248,30,101.79,5,3053.7,2019-05-07,2162,Cancelled,Vintage Cars,88,S24_3151
10261,22,91.17,3,2005.74,2019-06-17,2122,Shipped,Vintage Cars,88,S24_3151
10273,27,103.56,6,2796.12,2019-07-21,2089,Shipped,Vintage Cars,88,S24_3151
10283,34,92.94,8,3159.96,2019-08-20,2060,Shipped,Vintage Cars,88,S24_3151
10295,46,84.97,3,3908.62,2019-09-10,2040,Shipped,Vintage Cars,88,S24_3151
10306,31,84.08,2,2606.48,2019-10-14,2007,Shipped,Vintage Cars,88,S24_3151
10315,24,86.74,1,2081.76,2019-10-29,1993,Shipped,Vintage Cars,88,S24_3151
10326,41,85.85,3,3519.85,2019-11-09,1983,Shipped,Vintage Cars,88,S24_3151
10339,55,195.6,13,10758,2019-11-23,1970,Shipped,Vintage Cars,88,S24_3151
10350,30,100.7,9,3021,2019-12-02,1962,Shipped,Vintage Cars,88,S24_3151
10373,33,57.32,12,1891.56,2020-01-31,1903,Shipped,Vintage Cars,88,S24_3151
10396,27,83.2,7,2246.4,2020-03-23,1852,Shipped,Vintage Cars,88,S24_3151
10414,60,101.79,5,6107.4,2020-05-06,1809,On Hold,Vintage Cars,88,S24_3151
10110,27,73.62,12,1987.74,2018-03-18,2590,Shipped,Classic Cars,85,S24_3191
10124,49,83.04,11,4068.96,2018-05-21,2527,Shipped,Classic Cars,85,S24_3191
10148,31,73.62,5,2282.22,2018-09-11,2415,Shipped,Classic Cars,85,S24_3191
10161,20,77.05,4,1541,2018-10-17,2380,Shipped,Classic Cars,85,S24_3191
10172,24,81.33,2,1951.92,2018-11-05,2362,Shipped,Classic Cars,85,S24_3191
10182,33,94.17,15,3107.61,2018-11-12,2356,Shipped,Classic Cars,85,S24_3191
10192,32,72.77,3,2328.64,2018-11-20,2349,Shipped,Classic Cars,85,S24_3191
10204,40,79.62,9,3184.8,2018-12-02,2338,Shipped,Classic Cars,85,S24_3191
10212,27,79.62,2,2149.74,2019-01-16,2294,Shipped,Classic Cars,85,S24_3191
10227,40,79.62,15,3184.8,2019-03-02,2250,Shipped,Classic Cars,85,S24_3191
10241,26,81.33,7,2114.58,2019-04-13,2209,Shipped,Classic Cars,85,S24_3191
10267,44,96.74,4,4256.56,2019-07-07,2125,Shipped,Classic Cars,85,S24_3191
10279,33,71.06,4,2344.98,2019-08-09,2093,Shipped,Classic Cars,85,S24_3191
10288,34,68.49,10,2328.66,2019-09-01,2071,Shipped,Classic Cars,85,S24_3191
10302,48,74.48,6,3575.04,2018-10-06,2402,Shipped,Classic Cars,85,S24_3191
10311,25,83.04,5,2076,2019-10-16,2028,Shipped,Classic Cars,85,S24_3191
10321,39,84.75,2,3305.25,2019-11-04,2010,Shipped,Classic Cars,85,S24_3191
10332,45,34.19,12,1538.55,2019-11-17,1998,Shipped,Classic Cars,85,S24_3191
10346,24,138.58,2,3325.92,2019-11-29,1987,Shipped,Classic Cars,85,S24_3191
10368,46,79.62,1,3662.52,2020-01-19,1937,Shipped,Classic Cars,85,S24_3191
10380,44,79.06,9,3478.64,2020-02-16,1910,Shipped,Classic Cars,85,S24_3191
10407,13,81.33,7,1057.29,2020-04-22,1845,On Hold,Classic Cars,85,S24_3191
10420,35,96.74,10,3385.9,2020-05-29,1809,In Process,Classic Cars,85,S24_3191
10108,30,63.07,5,1892.1,2018-03-03,2628,Shipped,Classic Cars,61,S24_3371
10122,34,50.21,9,1707.14,2018-05-08,2563,Shipped,Classic Cars,61,S24_3371
10135,27,66.13,6,1785.51,2018-07-02,2509,Shipped,Classic Cars,61,S24_3371
10147,30,68.58,6,2057.4,2018-09-05,2445,Shipped,Classic Cars,61,S24_3371
10169,34,50.21,1,1707.14,2018-11-04,2386,Shipped,Classic Cars,61,S24_3371
10181,23,65.52,13,1506.96,2018-11-12,2379,Shipped,Classic Cars,61,S24_3371
10191,48,60.01,2,2880.48,2018-11-20,2372,Shipped,Classic Cars,61,S24_3371
10203,34,64.9,7,2206.6,2018-12-02,2361,Shipped,Classic Cars,61,S24_3371
10211,48,48.98,1,2351.04,2019-01-15,2318,Shipped,Classic Cars,61,S24_3371
10225,24,50.21,8,1205.04,2019-02-22,2281,Shipped,Classic Cars,61,S24_3371
10238,47,62.45,2,2935.15,2019-04-09,2236,Shipped,Classic Cars,61,S24_3371
10253,24,52.66,12,1263.84,2019-06-01,2184,Cancelled,Classic Cars,61,S24_3371
10266,47,62.45,13,2935.15,2019-07-06,2150,Shipped,Classic Cars,61,S24_3371
10276,20,61.23,2,1224.6,2019-08-02,2124,Shipped,Classic Cars,61,S24_3371
10287,20,67.97,11,1359.4,2019-08-30,2097,Shipped,Classic Cars,61,S24_3371
10300,31,58.78,4,1822.18,2018-10-04,2428,Shipped,Classic Cars,61,S24_3371
10310,38,56.94,9,2163.72,2019-10-16,2052,Shipped,Classic Cars,61,S24_3371
10320,26,61.23,2,1591.98,2019-11-03,2035,Shipped,Classic Cars,61,S24_3371
10331,25,123.14,9,3078.5,2019-11-17,2022,Shipped,Classic Cars,61,S24_3371
10342,48,62.45,10,2997.6,2019-11-24,2016,Shipped,Classic Cars,61,S24_3371
10355,44,62.45,6,2747.8,2019-12-07,2004,Shipped,Classic Cars,61,S24_3371
10363,21,116.56,15,2447.76,2020-01-06,1975,Shipped,Classic Cars,61,S24_3371
10378,46,41.54,6,1910.84,2020-02-10,1941,Shipped,Classic Cars,61,S24_3371
10390,46,52.84,6,2430.64,2020-03-04,1919,Shipped,Classic Cars,61,S24_3371
10419,55,52.66,12,2896.3,2020-05-17,1846,Shipped,Classic Cars,61,S24_3371
10106,31,52.6,14,1630.6,2018-02-17,2667,Shipped,Vintage Cars,65,S24_3420
10119,20,72.98,5,1459.6,2018-04-28,2598,Shipped,Vintage Cars,65,S24_3420
10131,29,59.18,6,1716.22,2018-06-16,2550,Shipped,Vintage Cars,65,S24_3420
10143,33,77.59,9,2560.47,2018-08-10,2496,Shipped,Vintage Cars,65,S24_3420
10155,34,55.89,7,1900.26,2018-10-06,2440,Shipped,Vintage Cars,65,S24_3420
10167,32,63.12,3,2019.84,2018-10-23,2424,Cancelled,Vintage Cars,65,S24_3420
10178,27,73.64,6,1988.28,2018-11-08,2409,Shipped,Vintage Cars,65,S24_3420
10186,21,69.04,3,1449.84,2018-11-14,2404,Shipped,Vintage Cars,65,S24_3420
10198,27,71.67,6,1935.09,2018-11-27,2392,Shipped,Vintage Cars,65,S24_3420
10222,43,70.35,6,3025.05,2019-02-19,2309,Shipped,Vintage Cars,65,S24_3420
10249,25,69.7,2,1742.5,2019-05-08,2232,Shipped,Vintage Cars,65,S24_3420
10262,46,70.35,11,3236.1,2019-06-24,2186,Cancelled,Vintage Cars,65,S24_3420
10274,24,72.33,3,1735.92,2019-07-21,2160,Shipped,Vintage Cars,65,S24_3420
10284,39,71.67,13,2795.13,2019-08-21,2130,Shipped,Vintage Cars,65,S24_3420
10296,31,53.92,9,1671.52,2019-09-15,2106,Shipped,Vintage Cars,65,S24_3420
10307,22,71.67,3,1576.74,2019-10-14,2078,Shipped,Vintage Cars,65,S24_3420
10316,47,76.93,11,3615.71,2019-11-01,2061,Shipped,Vintage Cars,65,S24_3420
10328,20,72.98,2,1459.6,2019-11-12,2051,Shipped,Vintage Cars,65,S24_3420
10339,29,99.69,14,2891.01,2019-11-23,2041,Shipped,Vintage Cars,65,S24_3420
10351,38,68.38,4,2598.44,2019-12-03,2032,Shipped,Vintage Cars,65,S24_3420
10361,34,113.88,6,3871.92,2019-12-17,2019,Shipped,Vintage Cars,65,S24_3420
10373,46,66,11,3036,2020-01-31,1975,Shipped,Vintage Cars,65,S24_3420
10386,35,63.76,9,2231.6,2020-03-01,1946,Resolved,Vintage Cars,65,S24_3420
10398,34,71.67,13,2436.78,2020-03-30,1918,Shipped,Vintage Cars,65,S24_3420
10400,38,57.2,3,2173.6,2020-04-01,1917,Shipped,Vintage Cars,65,S24_3420
10415,18,69.7,2,1254.6,2020-05-09,1880,Disputed,Vintage Cars,65,S24_3420
10110,37,100.66,14,3724.42,2018-03-18,2664,Shipped,Classic Cars,107,S24_3432
10124,43,121,13,5203,2018-05-21,2601,Shipped,Classic Cars,107,S24_3432
10148,27,128.5,7,3469.5,2018-09-11,2489,Shipped,Classic Cars,107,S24_3432
10161,30,104.94,6,3148.2,2018-10-17,2454,Shipped,Classic Cars,107,S24_3432
10172,22,98.51,4,2167.22,2018-11-05,2436,Shipped,Classic Cars,107,S24_3432
10182,49,127.43,17,6244.07,2018-11-12,2430,Shipped,Classic Cars,107,S24_3432
10192,46,121,5,5566,2018-11-20,2423,Shipped,Classic Cars,107,S24_3432
10204,48,91.02,11,4368.96,2018-12-02,2412,Shipped,Classic Cars,107,S24_3432
10212,46,87.81,4,4039.26,2019-01-16,2368,Shipped,Classic Cars,107,S24_3432
10226,48,92.09,2,4420.32,2019-02-26,2328,Shipped,Classic Cars,107,S24_3432
10241,27,86.73,9,2341.71,2019-04-13,2283,Shipped,Classic Cars,107,S24_3432
10267,43,118.86,6,5110.98,2019-07-07,2199,Shipped,Classic Cars,107,S24_3432
10279,48,128.5,6,6168,2019-08-09,2167,Shipped,Classic Cars,107,S24_3432
10288,41,118.86,12,4873.26,2019-09-01,2145,Shipped,Classic Cars,107,S24_3432
10301,22,96.37,2,2120.14,2018-10-05,2477,Shipped,Classic Cars,107,S24_3432
10311,46,92.09,7,4236.14,2019-10-16,2102,Shipped,Classic Cars,107,S24_3432
10321,21,89.95,4,1888.95,2019-11-04,2084,Shipped,Classic Cars,107,S24_3432
10332,31,37.18,13,1152.58,2019-11-17,2072,Shipped,Classic Cars,107,S24_3432
10346,26,95.88,6,2492.88,2019-11-29,2061,Shipped,Classic Cars,107,S24_3432
10368,20,99.58,4,1991.6,2020-01-19,2011,Shipped,Classic Cars,107,S24_3432
10380,34,116.27,11,3953.18,2020-02-16,1984,Shipped,Classic Cars,107,S24_3432
10407,43,86.73,9,3729.39,2020-04-22,1919,On Hold,Classic Cars,107,S24_3432
10420,26,100.66,12,2617.16,2020-05-29,1883,In Process,Classic Cars,107,S24_3432
10105,50,79.67,1,3983.5,2018-02-11,2722,Shipped,Vintage Cars,83,S24_3816
10119,35,90.57,10,3169.95,2018-04-28,2647,Shipped,Vintage Cars,83,S24_3816
10129,50,77.99,1,3899.5,2018-06-12,2603,Shipped,Vintage Cars,83,S24_3816
10143,23,80.51,14,1851.73,2018-08-10,2545,Shipped,Vintage Cars,83,S24_3816
10155,37,67.93,12,2513.41,2018-10-06,2489,Shipped,Vintage Cars,83,S24_3816
10167,29,83.86,8,2431.94,2018-10-23,2473,Cancelled,Vintage Cars,83,S24_3816
10178,21,72.12,11,1514.52,2018-11-08,2458,Shipped,Vintage Cars,83,S24_3816
10186,36,85.54,8,3079.44,2018-11-14,2453,Shipped,Vintage Cars,83,S24_3816
10197,22,86.38,5,1900.36,2018-11-26,2442,Shipped,Vintage Cars,83,S24_3816
10222,46,80.51,11,3703.46,2019-02-19,2358,Shipped,Vintage Cars,83,S24_3816
10248,23,76.31,2,1755.13,2019-05-07,2282,Cancelled,Vintage Cars,83,S24_3816
10262,49,87.21,16,4273.29,2019-06-24,2235,Cancelled,Vintage Cars,83,S24_3816
10273,48,83.02,3,3984.96,2019-07-21,2209,Shipped,Vintage Cars,83,S24_3816
10283,33,72.96,5,2407.68,2019-08-20,2180,Shipped,Vintage Cars,83,S24_3816
10296,22,77.15,14,1697.3,2019-09-15,2155,Shipped,Vintage Cars,83,S24_3816
10307,22,91.41,8,2011.02,2019-10-14,2127,Shipped,Vintage Cars,83,S24_3816
10316,25,92.25,16,2306.25,2019-11-01,2110,Shipped,Vintage Cars,83,S24_3816
10326,20,92.25,2,1845,2019-11-09,2103,Shipped,Vintage Cars,83,S24_3816
10339,42,59.36,16,2493.12,2019-11-23,2090,Shipped,Vintage Cars,83,S24_3816
10350,25,60.34,10,1508.5,2019-12-02,2082,Shipped,Vintage Cars,83,S24_3816
10373,23,104.1,10,2394.3,2020-01-31,2023,Shipped,Vintage Cars,83,S24_3816
10385,37,85.54,2,3164.98,2020-02-28,1996,Shipped,Vintage Cars,83,S24_3816
10396,37,90.57,8,3351.09,2020-03-23,1973,Shipped,Vintage Cars,83,S24_3816
10400,42,72.96,8,3064.32,2020-04-01,1965,Shipped,Vintage Cars,83,S24_3816
10414,51,76.31,2,3891.81,2020-05-06,1931,On Hold,Vintage Cars,83,S24_3816
10108,40,136.22,1,5448.8,2018-03-03,2727,Shipped,Classic Cars,140,S24_3856
10122,43,127.79,5,5494.97,2018-05-08,2662,Shipped,Classic Cars,140,S24_3856
10135,47,134.81,2,6336.07,2018-07-02,2608,Shipped,Classic Cars,140,S24_3856
10147,23,126.39,2,2906.97,2018-09-05,2544,Shipped,Classic Cars,140,S24_3856
10170,34,112.34,1,3819.56,2018-11-04,2485,Shipped,Classic Cars,140,S24_3856
10181,25,154.47,9,3861.75,2018-11-12,2478,Shipped,Classic Cars,140,S24_3856
10192,45,140.43,14,6319.35,2018-11-20,2471,Shipped,Classic Cars,140,S24_3856
10203,47,148.86,3,6996.42,2018-12-02,2460,Shipped,Classic Cars,140,S24_3856
10212,49,141.83,13,6949.67,2019-01-16,2416,Shipped,Classic Cars,140,S24_3856
10225,40,113.75,4,4550,2019-02-22,2380,Shipped,Classic Cars,140,S24_3856
10239,29,154.47,3,4479.63,2019-04-12,2332,Shipped,Classic Cars,140,S24_3856
10253,39,132,8,5148,2019-06-01,2283,Cancelled,Classic Cars,140,S24_3856
10266,24,122.17,9,2932.08,2019-07-06,2249,Shipped,Classic Cars,140,S24_3856
10278,25,126.39,9,3159.75,2019-08-06,2219,Shipped,Classic Cars,140,S24_3856
10287,36,119.37,7,4297.32,2019-08-30,2196,Shipped,Classic Cars,140,S24_3856
10301,50,154.47,11,7723.5,2018-10-05,2526,Shipped,Classic Cars,140,S24_3856
10310,45,122.17,5,5497.65,2019-10-16,2151,Shipped,Classic Cars,140,S24_3856
10321,26,155.88,13,4052.88,2019-11-04,2133,Shipped,Classic Cars,140,S24_3856
10331,21,149.33,1,3135.93,2019-11-17,2121,Shipped,Classic Cars,140,S24_3856
10342,42,119.37,6,5013.54,2019-11-24,2115,Shipped,Classic Cars,140,S24_3856
10355,32,165.71,8,5302.72,2019-12-07,2103,Shipped,Classic Cars,140,S24_3856
10363,31,94.58,1,2931.98,2020-01-06,2074,Shipped,Classic Cars,140,S24_3856
10378,33,53.27,3,1757.91,2020-02-10,2040,Shipped,Classic Cars,140,S24_3856
10390,45,150.29,8,6763.05,2020-03-04,2018,Shipped,Classic Cars,140,S24_3856
10405,76,154.47,3,11739.7,2020-04-14,1978,Shipped,Classic Cars,140,S24_3856
10419,70,132,8,9240,2020-05-17,1946,Shipped,Classic Cars,140,S24_3856
10106,50,64.83,11,3241.5,2018-02-17,2767,Shipped,Planes,68,S24_3949
10119,28,70.29,2,1968.12,2018-04-28,2698,Shipped,Planes,68,S24_3949
10131,50,81.89,3,4094.5,2018-06-16,2650,Shipped,Planes,68,S24_3949
10143,28,66.19,6,1853.32,2018-08-10,2596,Shipped,Planes,68,S24_3949
10155,44,77.11,4,3392.84,2018-10-06,2540,Shipped,Planes,68,S24_3949
10168,27,73.02,18,1971.54,2018-10-28,2519,Shipped,Planes,68,S24_3949
10178,30,72.33,3,2169.9,2018-11-08,2509,Shipped,Planes,68,S24_3949
10198,43,66.19,3,2846.17,2018-11-27,2491,Shipped,Planes,68,S24_3949
10210,29,69.6,16,2018.4,2019-01-12,2446,Shipped,Planes,68,S24_3949
10222,48,56.64,3,2718.72,2019-02-19,2409,Shipped,Planes,68,S24_3949
10235,33,60.05,12,1981.65,2019-04-02,2368,Shipped,Planes,68,S24_3949
10250,40,75.06,13,3002.4,2019-05-11,2330,Shipped,Planes,68,S24_3949
10262,48,61.42,8,2948.16,2019-06-24,2287,Cancelled,Planes,68,S24_3949
10275,41,81.89,18,3357.49,2019-07-23,2259,Shipped,Planes,68,S24_3949
10284,21,55.96,10,1175.16,2019-08-21,2231,Shipped,Planes,68,S24_3949
10296,32,71.65,6,2292.8,2019-09-15,2207,Shipped,Planes,68,S24_3949
10308,43,76.43,16,3286.49,2019-10-15,2178,Shipped,Planes,68,S24_3949
10316,30,77.79,8,2333.7,2019-11-01,2162,Shipped,Planes,68,S24_3949
10328,35,76.43,3,2675.05,2019-11-12,2152,Shipped,Planes,68,S24_3949
10339,45,96.92,11,4361.4,2019-11-23,2142,Shipped,Planes,68,S24_3949
10351,34,59.37,3,2018.58,2019-12-03,2133,Shipped,Planes,68,S24_3949
10361,26,142.73,7,3710.98,2019-12-17,2120,Shipped,Planes,68,S24_3949
10373,39,73,13,2847,2020-01-31,2076,Shipped,Planes,68,S24_3949
10386,41,73.32,12,3006.12,2020-03-01,2047,Resolved,Planes,68,S24_3949
10398,41,68.24,2,2797.84,2020-03-30,2019,Shipped,Planes,68,S24_3949
10401,64,60.05,12,3843.2,2020-04-03,2016,On Hold,Planes,68,S24_3949
10416,18,75.06,13,1351.08,2020-05-10,1980,Shipped,Planes,68,S24_3949
10100,49,34.47,1,1689.03,2018-01-06,2836,Shipped,Vintage Cars,41,S24_3969
10110,48,34.47,5,1654.56,2018-03-18,2766,Shipped,Vintage Cars,41,S24_3969
10124,46,33.23,4,1528.58,2018-05-21,2703,Shipped,Vintage Cars,41,S24_3969
10149,26,38.98,9,1013.48,2018-09-12,2590,Shipped,Vintage Cars,41,S24_3969
10173,35,33.23,11,1163.05,2018-11-05,2537,Shipped,Vintage Cars,41,S24_3969
10182,23,42.26,8,971.98,2018-11-12,2531,Shipped,Vintage Cars,41,S24_3969
10193,22,41.03,12,902.66,2018-11-21,2523,Shipped,Vintage Cars,41,S24_3969
10204,39,33.23,2,1295.97,2018-12-02,2513,Shipped,Vintage Cars,41,S24_3969
10214,44,34.88,5,1534.72,2019-01-26,2459,Shipped,Vintage Cars,41,S24_3969
10227,27,43.9,8,1185.3,2019-03-02,2425,Shipped,Vintage Cars,41,S24_3969
10242,46,36.93,1,1698.78,2019-04-20,2377,Shipped,Vintage Cars,41,S24_3969
